,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
1039972,57433.0,for_sale,72000.0,,,10.0,1880395.0,Pollok,Texas,75969.0,,
1039973,98774.0,for_sale,47253.0,,,8.29,1894247.0,Newton,Texas,75966.0,,
1039974,30107.0,for_sale,47500.0,,,5.0,1974742.0,Newton,Texas,75966.0,,5/25/2022
1039975,58650.0,for_sale,150000.0,1.0,1.0,27.0,1974781.0,Newton,Texas,75966.0,336.0,3/4/2022
1039976,48625.0,for_sale,56000.0,,,4.0,2922.0,Newton,Texas,75966.0,,4/29/2022
1039977,109950.0,for_sale,99000.0,,,38.0,2856.0,Newton,Texas,75966.0,,
1039978,93123.0,for_sale,350000.0,,,100.0,3020.0,Newton,Texas,75966.0,,
1039979,16829.0,for_sale,625000.0,6.0,4.0,23.0,1031443.0,Newton,Texas,75966.0,3166.0,
1039980,40236.0,for_sale,244575.0,,,65.0,1520800.0,Newton,Texas,75966.0,,
1039981,30107.0,for_sale,172685.0,,,49.3,1975350.0,Newton,Texas,75966.0,,
1039982,80911.0,for_sale,125000.0,2.0,1.0,1.25,1424823.0,Pineland,Texas,75968.0,976.0,
1039983,80911.0,for_sale,78000.0,3.0,2.0,0.99,888637.0,Pineland,Texas,75968.0,1676.0,
1039984,107109.0,for_sale,129900.0,2.0,1.0,1.0,593237.0,Pineland,Texas,75968.0,884.0,
1039985,74749.0,for_sale,82500.0,,,20.0,1251707.0,Pineland,Texas,75968.0,,
1039986,80911.0,for_sale,554900.0,4.0,3.0,10.84,1304726.0,Pineland,Texas,75968.0,,
1039987,15551.0,for_sale,122400.0,,,15.0,1894330.0,Pineland,Texas,75968.0,,
1039988,80911.0,for_sale,15000.0,,,0.23,1116068.0,Brookeland,Texas,75931.0,,
1039989,80911.0,for_sale,15000.0,,,0.23,1116074.0,Brookeland,Texas,75931.0,,
1039990,80911.0,for_sale,599000.0,3.0,2.0,0.31,1084346.0,Brookeland,Texas,75931.0,,
1039991,53439.0,for_sale,325000.0,2.0,2.0,,129920.0,Brookeland,Texas,75931.0,1244.0,
1039992,48623.0,for_sale,65000.0,,,0.55,1885742.0,Brookeland,Texas,75931.0,,
1039994,22611.0,for_sale,125000.0,3.0,1.0,0.34,727877.0,Livingston,Texas,77351.0,1152.0,
1039995,23041.0,for_sale,129000.0,2.0,1.0,0.12,191498.0,Livingston,Texas,77351.0,672.0,
1039996,80968.0,for_sale,140000.0,4.0,2.0,0.36,1268866.0,Onalaska,Texas,77360.0,1464.0,
1039997,22611.0,for_sale,120000.0,2.0,1.0,0.35,577904.0,Livingston,Texas,77351.0,500.0,
1039998,23041.0,for_sale,127900.0,2.0,1.0,0.6,1191212.0,Onalaska,Texas,77360.0,1392.0,
1039999,65286.0,for_sale,12500.0,,,0.57,1952082.0,Onalaska,Texas,77360.0,,
1040000,65286.0,for_sale,6000.0,,,0.14,1887576.0,Livingston,Texas,77351.0,,
1040001,92987.0,for_sale,14450.0,,,0.49,174383.0,Onalaska,Texas,77360.0,,
1040002,65286.0,for_sale,6500.0,,,0.11,1944008.0,Onalaska,Texas,77360.0,,
1040003,33162.0,for_sale,339000.0,3.0,2.0,1.45,1087648.0,Onalaska,Texas,77360.0,1824.0,
1040004,102062.0,for_sale,15000.0,,,0.26,1086447.0,Onalaska,Texas,77360.0,,
1040005,33162.0,for_sale,180000.0,3.0,2.0,0.05,296259.0,Onalaska,Texas,77360.0,1200.0,
1040006,56281.0,for_sale,27500.0,,,0.18,1479446.0,Onalaska,Texas,77360.0,,
1040007,48625.0,for_sale,40000.0,,,0.12,1839263.0,Livingston,Texas,77351.0,,
1040008,66677.0,for_sale,221990.0,4.0,3.0,0.14,1536268.0,Livingston,Texas,77351.0,1811.0,
1040009,109987.0,for_sale,149872.0,3.0,2.0,,1647528.0,Livingston,Texas,77351.0,1065.0,
1040010,56198.0,for_sale,29000.0,,,0.26,525057.0,Onalaska,Texas,77360.0,,1/22/2018
1040011,109987.0,for_sale,149869.0,3.0,2.0,,909955.0,Livingston,Texas,77351.0,1065.0,
1040012,66677.0,for_sale,196990.0,3.0,2.0,0.11,1143760.0,Livingston,Texas,77351.0,1200.0,
1040013,109987.0,for_sale,148211.0,3.0,2.0,,558274.0,Livingston,Texas,77351.0,1065.0,
1040014,109987.0,for_sale,151126.0,3.0,2.0,0.05,663082.0,Livingston,Texas,77351.0,1065.0,
1040015,109987.0,for_sale,152398.0,3.0,2.0,0.06,836815.0,Livingston,Texas,77351.0,1065.0,
1040016,64604.0,for_sale,29999.0,,,0.23,1727193.0,Pointblank,Texas,77364.0,,
1040017,48625.0,for_sale,75000.0,,,0.59,202352.0,Pointblank,Texas,77364.0,,
1040018,55674.0,for_sale,48000.0,,,0.16,1994798.0,Livingston,Texas,77351.0,,
1040019,55674.0,for_sale,48000.0,,,0.16,1994799.0,Livingston,Texas,77351.0,,
1040020,66677.0,for_sale,227990.0,4.0,3.0,0.14,186176.0,Livingston,Texas,77351.0,1811.0,
1040021,56198.0,for_sale,225000.0,,,0.0,898470.0,Livingston,Texas,77351.0,,2/1/1994
1040022,19903.0,for_sale,37500.0,,,0.45,1911745.0,Livingston,Texas,77351.0,,
1040023,109657.0,for_sale,189000.0,,,,1973539.0,Livingston,Texas,77351.0,,
1040024,33717.0,for_sale,145000.0,,,0.54,1204162.0,Onalaska,Texas,77360.0,,
1040025,33717.0,for_sale,475000.0,,,3.1,1879281.0,Livingston,Texas,77351.0,,12/1/1991
1040026,37235.0,for_sale,264525.0,,,34.84,1841828.0,Pollok,Texas,75969.0,,
1040027,101219.0,for_sale,47730.0,,,7.4,1865319.0,Shelbyville,Texas,75973.0,,
1040028,44617.0,for_sale,299900.0,3.0,2.0,1.4,848802.0,Shelbyville,Texas,75973.0,1688.0,
1040029,15551.0,for_sale,168000.0,,,20.87,1975176.0,Shelbyville,Texas,75973.0,,
1040030,96997.0,for_sale,79500.0,,,4.0,1974846.0,Shelbyville,Texas,75973.0,,5/6/2022
1040031,53016.0,for_sale,625000.0,,,10.0,276590.0,Shelbyville,Texas,75973.0,1506.0,
1040032,15332.0,for_sale,395000.0,,,80.61,2522.0,Tenaha,Texas,75974.0,,
1040033,101219.0,for_sale,664043.0,,,295.13,1974903.0,Tenaha,Texas,75974.0,,
1040034,53107.0,for_sale,1500000.0,4.0,3.0,98.97,1703423.0,Tenaha,Texas,75974.0,2110.0,
1040035,62473.0,for_sale,98000.0,,,18.2,1974923.0,Timpson,Texas,75975.0,,
1040036,96997.0,for_sale,42200.0,,,5.27,1975372.0,Timpson,Texas,75975.0,,
1040037,62473.0,for_sale,146045.0,,,29.2,1975194.0,Timpson,Texas,75975.0,,
1040038,62473.0,for_sale,180720.0,,,,1975175.0,Timpson,Texas,75975.0,,
1040039,98774.0,for_sale,18000.0,,,2.85,1881664.0,Wiergate,Texas,75977.0,,
1040040,81697.0,for_sale,46000.0,,,6.95,1974744.0,Wiergate,Texas,75977.0,,
1040041,80639.0,for_sale,495900.0,,,121.0,1864766.0,Hemphill,Texas,75977.0,,
1040042,80911.0,for_sale,569900.0,4.0,3.0,13.0,1685496.0,Wiergate,Texas,75977.0,3157.0,
1040044,80911.0,for_sale,30400.0,3.0,2.0,0.3,202359.0,Woodville,Texas,75979.0,1216.0,4/18/2022
1040045,36536.0,for_sale,32000.0,3.0,1.0,0.6,249288.0,Woodville,Texas,75979.0,1696.0,
1040046,80911.0,for_sale,30400.0,3.0,2.0,0.3,202358.0,Woodville,Texas,75979.0,1216.0,
1040047,80911.0,for_sale,72500.0,3.0,2.0,0.34,1217682.0,Woodville,Texas,75979.0,,
1040048,80911.0,for_sale,72500.0,3.0,2.0,,1217682.0,Woodville,Texas,75979.0,,
1040049,53342.0,for_sale,54485.0,,,6.41,1974978.0,Woodville,Texas,75979.0,,
1040050,53342.0,for_sale,33375.0,,,2.67,1974976.0,Woodville,Texas,75979.0,,
1040051,53342.0,for_sale,9500.0,,,0.95,1974909.0,Woodville,Texas,75979.0,,
1040052,27172.0,for_sale,499000.0,,,8.95,1894042.0,Woodville,Texas,75979.0,,
1040053,48625.0,for_sale,10000.0,,,0.24,1925631.0,Woodville,Texas,75979.0,,
1040054,46214.0,for_sale,720000.0,,,79.96,1976934.0,Woodville,Texas,75979.0,,
1040055,62207.0,for_sale,20000.0,,,0.35,1976310.0,Woodville,Texas,75979.0,,
1040056,46214.0,for_sale,1150000.0,,,135.32,1976933.0,Hillister,Texas,75979.0,,
1040057,53342.0,for_sale,190000.0,,,19.98,1974977.0,Woodville,Texas,75979.0,,
1040058,53342.0,for_sale,207060.0,,,29.58,1974979.0,Woodville,Texas,75979.0,,
1040059,53342.0,for_sale,720000.0,,,79.96,1974975.0,Woodville,Texas,75979.0,,
1040060,53342.0,for_sale,470560.0,,,55.36,1974973.0,Woodville,Texas,75979.0,,
1040061,46214.0,for_sale,1750000.0,,,220.0,1865819.0,Hillister,Texas,75979.0,,
1040062,53342.0,for_sale,1150000.0,,,135.32,1974974.0,Woodville,Texas,75979.0,,
1040063,53342.0,for_sale,1750000.0,,,216.51,1974908.0,Woodville,Texas,75979.0,,
1040064,47849.0,for_sale,150000.0,,,13.37,1499678.0,Zavalla,Texas,75980.0,,
1040065,47849.0,for_sale,448000.0,,,128.0,1895855.0,Zavalla,Texas,75980.0,,
1040066,81100.0,for_sale,259000.0,,,3.32,2493.0,Zavalla,Texas,75980.0,,
1040067,22611.0,for_sale,115000.0,3.0,2.0,0.2,680829.0,Onalaska,Texas,77360.0,1200.0,
1040068,53066.0,for_sale,299000.0,3.0,3.0,0.06,558662.0,Onalaska,Texas,77360.0,1280.0,4/13/2020
1040069,48625.0,for_sale,159900.0,3.0,2.0,0.2,1102119.0,Onalaska,Texas,77360.0,1261.0,4/30/2015
1040070,86935.0,for_sale,108000.0,3.0,2.0,0.11,652208.0,Pointblank,Texas,77364.0,1152.0,
1040071,14185.0,for_sale,259900.0,2.0,4.0,0.11,114868.0,Pointblank,Texas,77364.0,1254.0,
1040072,109987.0,for_sale,121936.0,3.0,2.0,0.09,843863.0,Livingston,Texas,77351.0,805.0,
1040073,4982.0,for_sale,210000.0,2.0,2.0,0.48,1315719.0,Onalaska,Texas,77360.0,1047.0,
1040074,74748.0,for_sale,264900.0,3.0,2.0,0.82,828100.0,Livingston,Texas,77351.0,2160.0,
1040075,57202.0,for_sale,285000.0,4.0,4.0,0.2,405086.0,Livingston,Texas,77351.0,2120.0,
1040076,40123.0,for_sale,289900.0,1.0,1.0,0.33,34829.0,Pointblank,Texas,77364.0,1500.0,
1040077,27834.0,for_sale,40000.0,,,0.98,1996951.0,Onalaska,Texas,77360.0,,
1040078,48625.0,for_sale,229900.0,4.0,2.0,0.19,1519301.0,Livingston,Texas,77351.0,1792.0,
1040079,19903.0,for_sale,29900.0,,,0.51,1963570.0,Livingston,Texas,77351.0,,2/9/2015
1040080,73501.0,for_sale,9700.0,,,0.26,1955239.0,Onalaska,Texas,77360.0,,
1040081,73501.0,for_sale,9600.0,,,0.26,349900.0,Onalaska,Texas,77360.0,,
1040082,23859.0,for_sale,22900.0,,,0.18,1895676.0,Livingston,Texas,77351.0,,
1040083,57202.0,for_sale,265000.0,3.0,2.0,0.2,630269.0,Livingston,Texas,77351.0,1715.0,
1040084,23041.0,for_sale,24900.0,,,0.11,1671887.0,Pointblank,Texas,77364.0,,
1040085,97753.0,for_sale,84000.0,,,0.91,1852583.0,Onalaska,Texas,77360.0,,2/19/1999
1040086,27834.0,for_sale,49975.0,,,0.13,1050086.0,Livingston,Texas,77351.0,,4/19/2021
1040087,31056.0,for_sale,339882.0,3.0,2.0,0.4,950907.0,Livingston,Texas,77351.0,1745.0,
1040088,57202.0,for_sale,299500.0,3.0,3.0,0.2,192695.0,Livingston,Texas,77351.0,1809.0,
1040089,81450.0,for_sale,475000.0,,,0.58,630389.0,Livingston,Texas,77351.0,,
1040090,100787.0,for_sale,10000.0,,,0.25,532234.0,Hemphill,Texas,75948.0,,
1040091,100787.0,for_sale,7500.0,,,0.25,485114.0,Hemphill,Texas,75948.0,,
1040092,100787.0,for_sale,7500.0,,,0.25,525944.0,Hemphill,Texas,75948.0,,
1040093,100787.0,for_sale,7500.0,,,0.25,334205.0,Hemphill,Texas,75948.0,,
1040094,100787.0,for_sale,7500.0,,,0.25,390723.0,Hemphill,Texas,75948.0,,
1040095,100787.0,for_sale,15000.0,,,0.5,447776.0,Hemphill,Texas,75948.0,,
1040096,37235.0,for_sale,119900.0,,,4.79,1876851.0,Hemphill,Texas,75948.0,,
1040097,100787.0,for_sale,15000.0,,,0.5,398897.0,Hemphill,Texas,75948.0,,
1040098,53489.0,for_sale,249000.0,,,2.3,1008928.0,Jasper,Texas,75951.0,,
1040099,80911.0,for_sale,49000.0,,,0.81,1563253.0,Jasper,Texas,75951.0,,
1040100,53573.0,for_sale,50000.0,,,1.04,1865236.0,Jasper,Texas,75951.0,,
1040101,53489.0,for_sale,475000.0,,,3.8,203385.0,Jasper,Texas,75951.0,,
1040102,53463.0,for_sale,475000.0,,,3.78,203067.0,Jasper,Texas,75951.0,,
1040103,12898.0,for_sale,7500.0,,,0.17,1973212.0,Brookeland,Texas,75931.0,,
1040104,24645.0,for_sale,500000.0,,,9.81,1896939.0,Brookeland,Texas,75931.0,,
1040105,30107.0,for_sale,299000.0,,,3.6,741795.0,Brookeland,Texas,75931.0,,
1040106,100789.0,for_sale,285000.0,,,0.5,1458395.0,Hemphill,Texas,75948.0,,
1040107,57433.0,for_sale,9500.0,,,0.32,1840668.0,Brookeland,Texas,75931.0,,
1040108,80911.0,for_sale,4000.0,,,0.24,817847.0,Brookeland,Texas,75931.0,,
1040109,53573.0,for_sale,320000.0,,,3.24,1980919.0,Brookeland,Texas,75931.0,,
1040110,80911.0,for_sale,599000.0,3.0,2.0,0.83,117171.0,Brookeland,Texas,75931.0,1683.0,
1040111,53573.0,for_sale,1380000.0,5.0,4.0,0.33,573170.0,Brookeland,Texas,75931.0,4228.0,
1040112,48623.0,for_sale,75000.0,,,2.0,1068153.0,Brookeland,Texas,75931.0,,
1040113,24647.0,for_sale,74000.0,,,1.79,243783.0,Brookeland,Texas,75931.0,,
1040114,80911.0,for_sale,699000.0,,,4.95,156611.0,Brookeland,Texas,75931.0,,
1040115,24647.0,for_sale,52500.0,,,0.5,180879.0,Brookeland,Texas,75931.0,,
1040116,24647.0,for_sale,52500.0,,,0.5,131901.0,Brookeland,Texas,75931.0,,
1040117,24647.0,for_sale,84500.0,,,1.16,308295.0,Brookeland,Texas,75931.0,,
1040118,24647.0,for_sale,69500.0,,,0.77,85803.0,Brookeland,Texas,75931.0,,
1040119,24647.0,for_sale,63000.0,,,0.55,271250.0,Brookeland,Texas,75931.0,,
1040120,24647.0,for_sale,84500.0,,,0.73,264889.0,Brookeland,Texas,75931.0,,
1040121,24647.0,for_sale,69500.0,,,0.65,77467.0,Brookeland,Texas,75931.0,,
1040122,24639.0,for_sale,219000.0,3.0,3.0,,616037.0,Woodville,Texas,75979.0,1836.0,12/18/2017
1040123,46214.0,for_sale,54485.0,,,6.41,1976924.0,Hillister,Texas,75979.0,,
1040124,44617.0,for_sale,74750.0,,,13.0,268335.0,Woodville,Texas,75979.0,,
1040125,62207.0,for_sale,78500.0,,,12.0,1975179.0,Woodville,Texas,75979.0,,
1040126,44617.0,for_sale,88000.0,,,16.0,436106.0,Woodville,Texas,75979.0,,
1040127,44617.0,for_sale,115390.0,,,22.0,694707.0,Woodville,Texas,75979.0,,
1040128,44617.0,for_sale,120635.0,,,23.0,731371.0,Woodville,Texas,75979.0,,
1040129,62207.0,for_sale,10000.0,,,0.5,1976111.0,Woodville,Texas,75979.0,,
1040130,46214.0,for_sale,71825.0,,,8.45,1976915.0,Hillister,Texas,75979.0,,
1040131,46214.0,for_sale,33375.0,,,2.67,1976890.0,Hillister,Texas,75979.0,,
1040132,44618.0,for_sale,162400.0,,,23.0,1865808.0,Spurger,Texas,75979.0,,
1040133,44617.0,for_sale,175000.0,,,35.0,1051880.0,Woodville,Texas,75979.0,,
1040134,62208.0,for_sale,24500.0,,,1.33,863202.0,Woodville,Texas,75979.0,,
1040135,62207.0,for_sale,24500.0,,,1.33,863201.0,Woodville,Texas,75979.0,,3/25/2022
1040136,44617.0,for_sale,190000.0,,,25.0,1104649.0,Woodville,Texas,75979.0,,
1040137,46214.0,for_sale,9500.0,,,0.95,1976910.0,Woodville,Texas,75979.0,,
1040138,46214.0,for_sale,470560.0,,,55.36,1976929.0,Hillister,Texas,75979.0,,
1040139,83903.0,for_sale,290000.0,2.0,2.0,0.19,1501558.0,Arlington,Texas,76001.0,1829.0,4/7/2008
1040140,19903.0,for_sale,460000.0,4.0,3.0,0.2,1018072.0,Arlington,Texas,76001.0,2487.0,10/13/1992
1040141,7598.0,for_sale,560000.0,4.0,3.0,0.18,1109981.0,Arlington,Texas,76001.0,3098.0,
1040142,97603.0,for_sale,766260.0,,,212.85,1990481.0,Nacogdoches,Texas,75964.0,,
1040143,97748.0,for_sale,359000.0,4.0,3.0,0.17,1480845.0,Arlington,Texas,76002.0,2566.0,10/14/2004
1040144,11310.0,for_sale,395000.0,4.0,3.0,0.19,1544205.0,Arlington,Texas,76002.0,3027.0,1/9/2018
1040145,40056.0,for_sale,425000.0,3.0,2.0,0.14,1699885.0,Arlington,Texas,76002.0,2005.0,8/21/2019
1040146,7419.0,for_sale,465000.0,3.0,3.0,0.12,1595566.0,Arlington,Texas,76002.0,2258.0,8/20/2019
1040147,71247.0,for_sale,393000.0,4.0,2.0,0.16,1541640.0,Arlington,Texas,76002.0,1962.0,9/3/2015
1040148,80911.0,for_sale,15000.0,,,0.23,389462.0,Brookeland,Texas,75931.0,,
1040149,24647.0,for_sale,63000.0,,,0.58,349326.0,Brookeland,Texas,75931.0,,
1040150,80911.0,for_sale,365000.0,,,40.0,1046119.0,Pineland,Texas,78698.0,,
1040151,16346.0,for_sale,41000.0,,,0.46,1886744.0,Nacogdoches,Texas,75694.0,,
1040153,48786.0,for_sale,314990.0,3.0,3.0,0.16,1232819.0,Arlington,Texas,76001.0,2284.0,
1040154,81138.0,for_sale,120000.0,,,0.55,1600212.0,Arlington,Texas,76001.0,,5/11/2021
1040155,81138.0,for_sale,115000.0,,,0.56,798239.0,Arlington,Texas,76001.0,,11/20/2014
1040156,2640.0,for_sale,199000.0,,,0.34,1640064.0,Arlington,Texas,76001.0,,
1040157,2640.0,for_sale,199000.0,,,0.34,1640201.0,Arlington,Texas,76001.0,,
1040158,2640.0,for_sale,199000.0,,,0.34,1640356.0,Arlington,Texas,76001.0,,
1040159,2640.0,for_sale,199000.0,,,0.34,1639199.0,Arlington,Texas,76001.0,,
1040160,2640.0,for_sale,199000.0,,,0.35,1638752.0,Arlington,Texas,76001.0,,
1040161,2640.0,for_sale,199000.0,,,0.35,1638956.0,Arlington,Texas,76001.0,,
1040162,31135.0,for_sale,624900.0,5.0,4.0,0.26,1611202.0,Arlington,Texas,76001.0,3260.0,1/31/2019
1040163,2640.0,for_sale,199000.0,,,0.35,1639875.0,Arlington,Texas,76001.0,,
1040164,2640.0,for_sale,199000.0,,,0.36,1639448.0,Arlington,Texas,76001.0,,
1040165,2640.0,for_sale,199000.0,,,0.35,1639032.0,Arlington,Texas,76001.0,,
1040166,2640.0,for_sale,199000.0,,,0.38,1639305.0,Arlington,Texas,76001.0,,
1040167,2640.0,for_sale,199000.0,,,0.39,1639106.0,Arlington,Texas,76001.0,,
1040168,26870.0,for_sale,1975000.0,,,14.2,1299579.0,Arlington,Texas,76001.0,,8/8/2001
1040169,31127.0,for_sale,675000.0,,,7.07,1559337.0,Arlington,Texas,76002.0,,
1040170,96201.0,for_sale,380000.0,4.0,2.0,0.16,1622458.0,Arlington,Texas,76002.0,2108.0,1/12/2000
1040171,48808.0,for_sale,384747.0,4.0,2.0,0.13,1777030.0,Arlington,Texas,76002.0,1834.0,12/4/2019
1040172,4317.0,for_sale,50000.0,,,1.03,1946302.0,Brookeland,Texas,75931.0,,
1040173,80911.0,for_sale,276000.0,3.0,3.0,,1007055.0,Brookeland,Texas,75931.0,1624.0,
1040174,4317.0,for_sale,70000.0,,,1.03,1946301.0,Brookeland,Texas,75931.0,,
1040175,53573.0,for_sale,975000.0,4.0,4.0,0.55,1776628.0,Brookeland,Texas,75931.0,3744.0,
1040176,53573.0,for_sale,503000.0,4.0,3.0,0.36,509025.0,Brookeland,Texas,75931.0,2165.0,
1040177,24644.0,for_sale,500000.0,,,9.8,812926.0,Brookeland,Texas,79531.0,,
1040178,81803.0,for_sale,350000.0,3.0,2.0,0.17,707254.0,Arlington,Texas,76006.0,1737.0,2/24/1999
1040179,43598.0,for_sale,564000.0,4.0,3.0,0.14,380078.0,Aledo,Texas,76008.0,2337.0,
1040180,43598.0,for_sale,689025.0,5.0,5.0,0.14,379537.0,Aledo,Texas,76008.0,3100.0,
1040181,98642.0,for_sale,954900.0,5.0,4.0,0.54,427144.0,Aledo,Texas,76008.0,3605.0,6/27/2014
1040182,66677.0,for_sale,1665000.0,4.0,5.0,2.02,1318283.0,Aledo,Texas,76008.0,4211.0,
1040183,100796.0,ready_to_build,614995.0,4.0,,,320188.0,Fort Worth,Texas,76008.0,3429.0,
1040184,100796.0,ready_to_build,655995.0,4.0,,,320188.0,Fort Worth,Texas,76008.0,3532.0,
1040185,100796.0,ready_to_build,624995.0,4.0,,,320188.0,Fort Worth,Texas,76008.0,3455.0,
1040186,27030.0,ready_to_build,539990.0,3.0,,,318842.0,Fort Worth,Texas,76008.0,2529.0,
1040187,100796.0,ready_to_build,631995.0,4.0,,,320188.0,Fort Worth,Texas,76008.0,3309.0,
1040188,100796.0,ready_to_build,640995.0,4.0,,,320188.0,Fort Worth,Texas,76008.0,3087.0,
1040189,100796.0,ready_to_build,638995.0,4.0,,,320188.0,Fort Worth,Texas,76008.0,3316.0,
1040190,100796.0,ready_to_build,593995.0,3.0,,,320188.0,Fort Worth,Texas,76008.0,2782.0,
1040191,100796.0,ready_to_build,658995.0,4.0,,,320188.0,Fort Worth,Texas,76008.0,3391.0,
1040192,81247.0,for_sale,560000.0,5.0,4.0,0.25,1718458.0,Arlington,Texas,76001.0,3366.0,
1040193,57245.0,for_sale,290000.0,4.0,2.0,0.17,119076.0,Alvarado,Texas,76009.0,1543.0,
1040194,3865.0,for_sale,180000.0,3.0,2.0,1.5,1746847.0,Alvarado,Texas,76009.0,1216.0,
1040195,85177.0,for_sale,125000.0,,,2.5,992707.0,Alvarado,Texas,76009.0,,
1040196,106821.0,for_sale,289000.0,4.0,2.0,0.2,534195.0,Arlington,Texas,76010.0,1602.0,12/1/2015
1040197,48780.0,for_sale,160000.0,3.0,2.0,0.16,854949.0,Arlington,Texas,76010.0,1216.0,
1040198,81984.0,for_sale,299900.0,3.0,2.0,0.2,1589693.0,Arlington,Texas,76010.0,1707.0,3/27/2018
1040199,105054.0,for_sale,379900.0,,,0.44,662013.0,Arlington,Texas,76010.0,1232.0,
1040200,105054.0,for_sale,379900.0,,,0.44,648728.0,Arlington,Texas,76010.0,,2/23/2022
1040201,31144.0,for_sale,359000.0,3.0,4.0,0.05,567876.0,Arlington,Texas,76010.0,2149.0,
1040202,31144.0,for_sale,359000.0,3.0,4.0,0.05,564881.0,Arlington,Texas,76010.0,2149.0,
1040203,105681.0,for_sale,249900.0,3.0,2.0,0.22,497975.0,Arlington,Texas,76012.0,1391.0,10/26/2005
1040204,84534.0,for_sale,299000.0,3.0,2.0,0.19,29298.0,Arlington,Texas,76013.0,1407.0,2/15/2022
1040205,106029.0,for_sale,525100.0,5.0,4.0,0.68,1177932.0,Arlington,Texas,76013.0,3459.0,
1040206,16829.0,for_sale,434000.0,2.0,3.0,,1593616.0,Arlington,Texas,76013.0,1628.0,
1040207,20852.0,for_sale,339000.0,4.0,2.0,0.23,573195.0,Arlington,Texas,76014.0,2014.0,10/19/2005
1040208,33968.0,for_sale,270000.0,3.0,2.0,0.16,573493.0,Arlington,Texas,76014.0,1595.0,
1040209,15807.0,for_sale,299921.0,3.0,2.0,0.23,284153.0,Arlington,Texas,76015.0,1713.0,11/29/2018
1040210,69259.0,for_sale,175000.0,2.0,1.0,0.07,43679.0,Arlington,Texas,76015.0,980.0,
1040211,33718.0,for_sale,335000.0,4.0,3.0,0.17,1586462.0,Arlington,Texas,76016.0,2251.0,3/2/2020
1040212,53157.0,for_sale,415000.0,5.0,3.0,0.17,1299190.0,Arlington,Texas,76016.0,3015.0,10/27/1995
1040213,109950.0,for_sale,260000.0,3.0,2.0,0.19,1502990.0,Arlington,Texas,76016.0,1430.0,3/1/2002
1040214,80911.0,for_sale,14000.0,,,0.29,577946.0,Brookeland,Texas,75931.0,,
1040215,4317.0,for_sale,220000.0,,,1.03,1946300.0,Brookeland,Texas,75931.0,,
1040216,53016.0,for_sale,595000.0,3.0,3.0,0.33,1384884.0,Arlington,Texas,76017.0,2737.0,1/25/1994
1040217,53016.0,for_sale,400000.0,4.0,3.0,0.3,1397312.0,Arlington,Texas,76017.0,2837.0,6/4/2019
1040218,53016.0,for_sale,325000.0,3.0,3.0,0.18,1384814.0,Arlington,Texas,76017.0,2161.0,7/21/1997
1040219,83778.0,for_sale,319900.0,3.0,2.0,0.15,1488556.0,Arlington,Texas,76017.0,1674.0,9/2/1999
1040220,17689.0,for_sale,349900.0,3.0,2.0,0.12,1338562.0,Arlington,Texas,76017.0,1841.0,12/9/2020
1040221,15807.0,for_sale,385000.0,3.0,2.0,0.16,1108719.0,Arlington,Texas,76017.0,1963.0,9/3/2010
1040222,33968.0,for_sale,399000.0,3.0,2.0,0.16,1343259.0,Arlington,Texas,76017.0,2197.0,
1040223,3479.0,for_sale,350000.0,3.0,3.0,0.15,1291519.0,Arlington,Texas,76017.0,1898.0,6/15/2017
1040224,52823.0,for_sale,275000.0,3.0,2.0,0.16,740296.0,Arlington,Texas,76018.0,1742.0,6/14/2010
1040225,53016.0,for_sale,375000.0,3.0,3.0,0.17,487747.0,Arlington,Texas,76018.0,2353.0,3/21/2018
1040226,287.0,for_sale,275000.0,3.0,2.0,0.11,1019244.0,Arlington,Texas,76018.0,1211.0,6/22/2017
1040227,81994.0,for_sale,477500.0,5.0,3.0,0.2,334635.0,Arlington,Texas,76018.0,3045.0,
1040228,65812.0,for_sale,625000.0,,,3.32,797550.0,Arlington,Texas,76018.0,,
1040229,44618.0,for_sale,173250.0,,,33.0,1865765.0,Woodville,Texas,75979.0,,
1040230,44617.0,for_sale,146860.0,,,28.0,869954.0,Woodville,Texas,75979.0,,
1040231,44618.0,for_sale,162400.0,,,28.0,1865808.0,Woodville,Texas,75979.0,,
1040232,77519.0,for_sale,5500.0,,,0.17,1974512.0,Woodville,Texas,75979.0,,
1040233,44618.0,for_sale,145000.0,,,25.0,1865808.0,Woodville,Texas,75979.0,,
1040234,62207.0,for_sale,18000.0,,,1.12,1976311.0,Woodville,Texas,75979.0,,3/18/2022
1040235,62208.0,for_sale,10000.0,,,0.5,1946305.0,Woodville,Texas,75979.0,,
1040236,59978.0,for_sale,24900.0,,,0.19,84207.0,Woodville,Texas,75979.0,,
1040237,44618.0,for_sale,110250.0,,,21.0,1865765.0,Woodville,Texas,75979.0,,
1040238,59978.0,for_sale,24900.0,,,0.23,91680.0,Woodville,Texas,75979.0,,
1040239,49739.0,for_sale,622976.0,,,194.68,1865577.0,Woodville,Texas,75979.0,,
1040240,96249.0,for_sale,349000.0,3.0,2.0,1.48,1569605.0,Azle,Texas,76020.0,1560.0,1/20/2016
1040241,99235.0,for_sale,335000.0,3.0,3.0,1.0,101394.0,Reno,Texas,76020.0,1496.0,3/29/2019
1040242,48009.0,for_sale,189000.0,3.0,2.0,0.19,402980.0,Pelican Bay,Texas,76020.0,1216.0,11/16/2016
